normalized_subjs	rel_normalized	normalized_objs	count	sampleTripleSubj	sampleTripleRel	sampleTripleObj	sampleTweetText	sampleTripleTweetIds
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/U5S78COzML	1431884322282290944
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/U5S78COzML	1428534247892025088
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/Prp6j1hq51	1416418413690380032
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/Prp6j1hq51	1416418413690380032
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/YlmQMBOXDg	1422004471413054976
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/YlmQMBOXDg	1416418413690380032
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/Prp6j1hq51	1424756354657526016
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/QrqSPFh81N	1424756354657526016
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/Prp6j1hq51	1422004471413054976
ability	detect	change	8	ability	detect	changes	The silos across your lines of #business and #partner processes impede the #Enterprises ability to detect changes and respond. This increases errors, wastage, risk and cost. #DigitalTransformation #DataSecurity #DataManagement #CIO #CDO #Cloud #IT #CTO https://t.co/P6WP76xmZu	1424756354657526016
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. Rt #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/0l253roLz3	1423188681695941120
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. Rt #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/0l253roLz3	1423188681695941120
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. Rt #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/6rI3XsuNRZ	1414985248648176128
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. Rt #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/0l253roLz3	1416642778231197952
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. RT #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/nQi6aN9eEq	1423188681695941120
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. Rt #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/6rI3XsuNRZ	1432773982730736128
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. Rt #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/6rI3XsuNRZ	1429173482294857984
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. Rt #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/6rI3XsuNRZ	1414985248648176128
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. Rt #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/0l253roLz3	1423188681695941120
acceleration of economic system	require	company of size	6	acceleration of economic system	requires	companies of sizes	The acceleration of the economic system due to the spread of digital requires companies of all sizes to focus on rapid innovation not to disappear. Rt #infographic by @antgrasso #innovation #CEO #DigitalTransformation https://t.co/6rI3XsuNRZ	1432773982730736128
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy.  @Kearney https://t.co/8jSxiMA7m3 rt @antgrasso #AI #DigitalTransformation https://t.co/H1Hv48KpbZ	1414859167827996928
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy. By @Kearney https://t.co/5P8jSDhwNR rt @antgrasso #AI #DigitalTransformation https://t.co/GfiVJi1fzG	1434374514557820928
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy. By @Kearney https://t.co/Yo5l2UVILS rt @antgrasso #AI #DigitalTransformation https://t.co/mZd72HPuru	1414859167827996928
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy. By @Kearney https://t.co/F0oKPPDNkw rt @antgrasso #AI #DigitalTransformation https://t.co/XMlmECUcuC	1434374514557820928
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy. By @Kearney https://t.co/5P8jSDhwNR rt @antgrasso #AI #DigitalTransformation https://t.co/GfiVJi1fzG	1424413150695264000
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy. By @Kearney https://t.co/Yo5l2UVILS rt @antgrasso #AI #DigitalTransformation https://t.co/mZd72HPuru	1422314394919203072
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy.  @Kearney https://t.co/DZE6U7aa4k ht @antgrasso #AI #DigitalTransformation https://t.co/r8iejscsze	1424413150695264000
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy.  @Kearney https://t.co/DZE6U7aa4k ht @antgrasso #AI #DigitalTransformation https://t.co/r8iejscsze	1424413150695264000
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy. By @Kearney https://t.co/Yo5l2UVILS rt @antgrasso #AI #DigitalTransformation https://t.co/mZd72HPuru	1434374514557820928
amazon	see	http://dbpedia.org/resource/Artificial_intelligence	6	Amazon	see	AI	Amazon, Apple, Google, Facebook, Microsoft, IBM, and other digital heavyweights see AI as an opportunity to transform not only the tech sector but a wide swath of the economy.  @Kearney https://t.co/A32SJAIJZA rt @antgrasso #AI #DigitalTransformation https://t.co/yfsWxbs00E	1422314394919203072
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends https://t.co/XNpuAHVCPZ	1418881392625266944
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends  CC:  @ingliguori @Ronald_vanLoon https://t.co/EvTyh2dpIm	1413717132685292032
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends https://t.co/shu4gwnAN2	1421314943220059904
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends https://t.co/XNpuAHVCPZ	1416676650742341888
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends https://t.co/QvJlXrpscd	1421314943220059904
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends  CC:  @ingliguori @Ronald_vanLoon https://t.co/hE4Br8misj	1418881392625266944
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends  CC:  @ingliguori @Ronald_vanLoon https://t.co/hE4Br8misj	1428333457248240128
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends  CC:  @ingliguori @Ronald_vanLoon https://t.co/EvTyh2dpIm	1416676650742341888
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends https://t.co/QvJlXrpscd	1421314943220059904
ar vr	elevate	learning experiences	6	AR VR	elevate	Learning Experiences	How AR/VR Can Elevate Learning Experiences! https://t.co/iGI3hp2vND  #AR #VR #AugmentedReality #VirtualReality #Technology #AV #AudioVisualTools #EmergingTech #DigitalTransformation #Technology  #proAV #AVtweeps #Technology #TechnologyTrends https://t.co/shu4gwnAN2	1421314943220059904
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking an experienced Health Communication Specialist to join its team supporting our FDA contract in Silver Spring, MD. Candidates should have 12 years of experience. Apply now: https://t.co/QhTyaeiE9t #BeBrillient #DigitalTransformation https://t.co/cQjCMUkmtX	1422236376825803008
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking a PMO Project Manager to join our team supporting Federal Government contracts with Health and Human Services. Candidates should have 4 years of experience. Apply now: https://t.co/fcgWBWu2tq #BeBrillient #DigitalTransformation https://t.co/dEnXM27fdK	1422950715295683072
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking an experienced Business Analyst/Reporting Liaison to join its team supporting our TSA contract in Annapolis Junction, MD. Candidates should have 4 years of experience. Apply now: https://t.co/tjEqhjbTen #BeBrillient #DigitalTransformation https://t.co/LHczYo1RMd	1430243592543556096
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking an experienced Health Communication Specialist to join its team supporting our FDA contract in Silver Spring, MD. Candidates should have 12 years of experience. Apply now: https://t.co/QhTyaeiE9t #BeBrillient #DigitalTransformation https://t.co/cQjCMUkmtX	1426936844630035968
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking an experienced Business Analyst/Reporting Liaison to join its team supporting our TSA contract in Annapolis Junction, MD. Candidates should have 4 years of experience. Apply now: https://t.co/tjEqhjbTen #BeBrillient #DigitalTransformation https://t.co/LHczYo1RMd	1422950715295683072
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking a PMO Project Manager to join our team supporting Federal Government contracts with Health and Human Services. Candidates should have 4 years of experience. Apply now: https://t.co/fcgWBWu2tq #BeBrillient #DigitalTransformation https://t.co/Eo2MX6rHsh	1418613054531674112
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking a PMO Project Manager to join our team supporting Federal Government contracts with Health and Human Services. Candidates should have 4 years of experience. Apply now: https://t.co/fcgWBWu2tq #BeBrillient #DigitalTransformation https://t.co/Eo2MX6rHsh	1422236376825803008
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking a Business Analyst to provide program and project support for our TSA client in Springfield, VA. Candidates should have 5 years of experience. Apply now: https://t.co/KVHW508zBY #BeBrillient #DigitalTransformation https://t.co/PlEQEkCh4U	1426936844630035968
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking an experienced Business Analyst/Reporting Liaison to join its team supporting our TSA contract in Annapolis Junction, MD. Candidates should have 4 years of experience. Apply now: https://t.co/tjEqhjbTen #BeBrillient #DigitalTransformation https://t.co/LHczYo1RMd	1418613054531674112
candidate	have	year of experience	9	Candidates	have	years of experience	Brillient Corporation is seeking an experienced Health Communication Specialist to join its team supporting our FDA contract in Silver Spring, MD. Candidates should have 12 years of experience. Apply now: https://t.co/QhTyaeiE9t #BeBrillient #DigitalTransformation https://t.co/cQjCMUkmtX	1418613054531674112
case	lack	case	6	case	missed	case	Did you #JoinCDW and me at #HIMSS21 last week? In case you missed it, experts talked about what's new in #digitaltransformation. Check out these 3 ways that you can enhance your #digitalstrategy beyond the COVID-19 pandemic. @HIMSS #cdwsocial https://t.co/00FnCW88Kc https://t.co/vbiw0uc2aZ	1429777945309049088
case	lack	case	6	case	missed	case	In case you missed it last week and are curious about how #digitaltransformation can take your company to the next level, check out CEO Justin Lake’s Q&amp;A below: https://t.co/N8W74sb5mg @AuthorityMgzine	1432383372194550016
case	lack	case	6	case	missed	case	Did you #JoinCDW and me at #HIMSS21 last week? In case you missed it, experts talked about what's new in #digitaltransformation. Check out these 3 ways that you can enhance your #digitalstrategy beyond the COVID-19 pandemic. @HIMSS #cdwsocial https://t.co/JqqIrmCg1b https://t.co/ZOJOC2lIX3	1417092099921547008
case	lack	case	6	case	missed	case	Did you #JoinCDW and me at #HIMSS21 last week? In case you missed it, experts talked about what's new in #digitaltransformation. Check out these 3 ways that you can enhance your #digitalstrategy beyond the COVID-19 pandemic. @HIMSS #cdwsocial https://t.co/00FnCW88Kc https://t.co/vbiw0uc2aZ	1422795694734204928
case	lack	case	6	case	missed	case	Best #cloudanalytics of 2021... &gt; Quick weekend catch up, in case you missed it previously 😊 #Cloud #SaaS #EnterpriseSoftware #Software #Technology #EnterpriseSolutions #Digital #Innovation #DigitalTransformation #ccpn #Strategy…https://t.co/xOOk7QWhRr https://t.co/wyVg93TKUl	1433984864936553984
case	lack	case	6	case	missed	case	Did you #JoinCDW and me at #HIMSS21 last week? In case you missed it, experts talked about what's new in #digitaltransformation. Check out these 3 ways that you can enhance your #digitalstrategy beyond the COVID-19 pandemic. @HIMSS #cdwsocial https://t.co/JqqIrmCg1b https://t.co/ZOJOC2lIX3	1414560218533573120
case	lack	case	6	case	missed	case	In case you missed it last week and are curious about how #digitaltransformation can take your company to the next level, check out CEO Justin Lake’s Q&amp;A below: https://t.co/N8W74sb5mg @AuthorityMgzine	1414560218533573120
case	lack	case	6	case	missed	case	Best #cloudanalytics of 2021... &gt; Quick weekend catch up, in case you missed it previously 😊 #Cloud #SaaS #EnterpriseSoftware #Software #Technology #EnterpriseSolutions #Digital #Innovation #DigitalTransformation #ccpn #Strategy…https://t.co/xOOk7QWhRr https://t.co/wyVg93TKUl	1432383372194550016
case	lack	case	6	case	missed	case	Did you #JoinCDW and me at #HIMSS21 last week? In case you missed it, experts talked about what's new in #digitaltransformation. Check out these 3 ways that you can enhance your #digitalstrategy beyond the COVID-19 pandemic. @HIMSS #cdwsocial https://t.co/JqqIrmCg1b https://t.co/ZOJOC2lIX3	1422795694734204928
case	lack	case	6	case	missed	case	Best #cloudanalytics of 2021... &gt; Quick weekend catch up, in case you missed it previously 😊 #Cloud #SaaS #EnterpriseSoftware #Software #Technology #EnterpriseSolutions #Digital #Innovation #DigitalTransformation #ccpn #Strategy…https://t.co/xOOk7QWhRr https://t.co/wyVg93TKUl	1432383372194550016
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/L41c94Q6S1 @Gartner_inc @antgrasso thx @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/0ATwgvgSdL	1423042218047287040
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/qlAlgtiVjF @Gartner_inc @antgrasso rt @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/ewT4u5WdCs	1426136728172105984
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/Jr22Te2VaI @Gartner_inc @antgrasso RT @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/F6fI8uOZdB	1415539159482043904
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/qlAlgtiVjF @Gartner_inc @antgrasso rt @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/ewT4u5WdCs	1423042218047287040
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/ceCUjS5pHT @Gartner_inc @antgrasso RT @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/bVovVoVibl	1434415794939736064
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/L41c94Q6S1 @Gartner_inc @antgrasso thx @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/Bmy3srvzBW	1428627906364858112
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/qlAlgtiVjF @Gartner_inc @antgrasso rt @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/ewT4u5WdCs	1428627906364858112
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/qlAlgtiVjF @Gartner_inc @antgrasso rt @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/ewT4u5WdCs	1434415794939736064
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/ceCUjS5pHT @Gartner_inc @antgrasso RT @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/bVovVoVibl	1423042218047287040
chatbot	enter	workplace	6	chatbots	entering	workplace	Thanks to their ability to use natural language processing to map a spoken or written input to an intent, chatbots are rapidly entering the workplace. https://t.co/L41c94Q6S1 @Gartner_inc @antgrasso thx @lindagrass0 #AI #NLP #chatbots #futureofwork #DigitalTransformation https://t.co/Bmy3srvzBW	1434415794939736064
chris surdak	discuss	his book	8	Chris Surdak	discusses	his book	"[#podcast] Exactly what is Robotic Process Automation and how can we use ""bots"" to improve organizational performance and digital transformation? Chris Surdak and I discuss his book ""The Care and Feeding of Bots."" https://t.co/ypLAyi1CSl #digitaltransformation https://t.co/WQGfUZW7gq"	1433088572224048896
chris surdak	discuss	his book	8	Chris Surdak	discusses	his book	"[#podcast] Exactly what is Robotic Process Automation and how can we use ""bots"" to improve organizational performance and digital transformation? Chris Surdak and I discuss his book ""The Care and Feeding of Bots."" https://t.co/ypLAyi1CSl #digitaltransformation https://t.co/cMUeZa7qmr"	1433088572224048896
chris surdak	discuss	his book	8	Chris Surdak	discusses	his book	"[podcast] In this episode Chris Surdak discusses his book ""The Care and Feeding of Bots,"" and how to use robotic process automation successfully. https://t.co/OtDtW9blba Listen for three action items you can use today. #roboticprocessautomation  #digitaltransformation https://t.co/LqjECfz69D"	1422079015414809088
chris surdak	discuss	his book	8	Chris Surdak	discuss	his book	"[podcast] In this episode Chris Surdak discusses his book ""The Care and Feeding of Bots,"" and how to use robotic process automation successfully. https://t.co/OtDtW9blba Listen for three action items you can use today. #roboticprocessautomation  #digitaltransformation https://t.co/QmksQgZbtk"	1422079015414809088
chris surdak	discuss	his book	8	Chris Surdak	discusses	his book	"[#podcast] Exactly what is Robotic Process Automation and how can we use ""bots"" to improve organizational performance and digital transformation? Chris Surdak and I discuss his book ""The Care and Feeding of Bots."" https://t.co/ypLAyi1CSl #digitaltransformation https://t.co/cMUeZa7qmr"	1432933532922520064
chris surdak	discuss	his book	8	Chris Surdak	discusses	his book	"[podcast] In this episode Chris Surdak discusses his book ""The Care and Feeding of Bots,"" and how to use robotic process automation successfully. https://t.co/OtDtW9blba Listen for three action items you can use today. #roboticprocessautomation  #digitaltransformation https://t.co/DV1QAEd2Gi"	1431336052216709120
chris surdak	discuss	his book	8	Chris Surdak	discusses	his book	"[podcast] In this episode Chris Surdak discusses his book ""The Care and Feeding of Bots,"" and how to use robotic process automation successfully. https://t.co/OtDtW9blba Listen for three action items you can use today. #roboticprocessautomation  #digitaltransformation https://t.co/AD2Zz5FBON"	1422079015414809088
chris surdak	discuss	his book	8	Chris Surdak	discuss	his book	"[podcast] In this episode Chris Surdak discusses his book ""The Care and Feeding of Bots,"" and how to use robotic process automation successfully. https://t.co/OtDtW9blba Listen for three action items you can use today. #roboticprocessautomation  #digitaltransformation https://t.co/InYU8G41DD"	1425116059925893120
chris surdak	discuss	his book	8	Chris Surdak	discuss	his book	"[podcast] In this episode Chris Surdak discusses his book ""The Care and Feeding of Bots,"" and how to use robotic process automation successfully. https://t.co/OtDtW9blba Listen for three action items you can use today. #roboticprocessautomation  #digitaltransformation https://t.co/LqjECfz69D"	1430223949913329920
chris surdak	discuss	his book	8	Chris Surdak	discuss	his book	"[podcast] In this episode Chris Surdak discusses his book ""The Care and Feeding of Bots,"" and how to use robotic process automation successfully. https://t.co/OtDtW9blba Listen for three action items you can use today. #roboticprocessautomation  #digitaltransformation https://t.co/InYU8G41DD"	1430223949913329920
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/cXnVLxjlMy"	1435436305203311104
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/cXnVLxjlMy"	1433179663057228032
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/P5SCCsbISi"	1433179663057228032
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/gnwoParaJC"	1433179663057228032
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/dSJHkIc7u1"	1418634593301934080
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/gnwoParaJC"	1433179663057228032
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/dSJHkIc7u1"	1433179663057228032
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/gheNYtyKpl"	1429836007160040960
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/gnwoParaJC"	1421682301394735104
company	close	everything	8	companies	open	everything	"[podcast] In this episode Brian Pagano, VP and Chief Catalyst at Axway, discusses why companies should ""open everything"" and move to an API-first world. https://t.co/EXnMTs8Y1t #digitaltransformation #enterprisecontentmanagement https://t.co/dSJHkIc7u1"	1435436305203311104
